country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-03-20,-45,-12,-16,-55,-48,22
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-03-21,-51,-18,5,-52,-32,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-03-22,-57,-30,-17,-60,-37,11
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-03-23,-50,-14,-40,-67,-54,24
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-03-24,-51,-12,-18,-67,-56,24
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-03-27,-57,-26,2,-72,-61,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-03-28,-64,-35,-38,-73,-48,18
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-03-29,-63,-39,-11,-77,-47,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-03-30,-57,-29,-34,-76,-62,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-03-31,-56,-23,-37,-74,-62,26
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-01,-54,-24,-3,-74,-63,26
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-02,-55,-22,-10,-74,-62,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-03,-58,-26,-33,-74,-62,29
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-04,-63,-32,-30,-72,-48,18
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-05,-64,-36,-15,-76,-47,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-06,-57,-25,-18,-76,-63,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-07,-58,-20,-33,-74,-63,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-08,-54,-16,-12,-74,-64,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-09,-47,3,-28,-73,-64,26
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-10,-82,-73,-51,-87,-88,40
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-11,-60,-23,-29,-73,-52,18
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-13,-59,-26,-46,-78,-67,29
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-14,-55,-18,-40,-74,-62,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-15,-56,-23,-38,-75,-63,28
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-16,-57,-22,-38,-74,-63,28
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-17,-58,-28,-35,-74,-63,29
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-19,-65,-41,-41,-78,-45,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-20,-55,-23,-17,-74,-61,26
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-21,-57,-27,-48,-75,-61,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-22,-54,-22,-30,-73,-62,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-23,-54,-19,-34,-74,-62,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-24,-57,-25,-27,-73,-61,28
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-25,-59,-27,4,-69,-44,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-26,-63,-38,-46,-77,-44,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-27,-53,-20,4,-72,-61,25
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-29,-53,-23,-31,-74,-61,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-04-30,-51,-17,-21,-74,-61,26
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-01,-51,-19,5,-72,-60,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-02,-57,-26,-17,-72,-41,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-03,-53,-26,46,-72,-37,11
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-04,-49,-19,-12,-73,-59,25
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-05,-48,-15,-9,-72,-58,25
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-07,-50,-13,-15,-72,-59,25
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-08,-51,-18,-27,-73,-58,27
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-09,-53,-18,-35,-72,-37,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-10,-48,-20,-20,-75,-34,11
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-11,-51,-23,-26,-74,-58,25
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-13,-44,-13,20,-70,-57,24
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-14,-46,-16,-27,-72,-58,25
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-15,-46,-15,-9,-72,-58,26
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-16,-46,-16,52,-66,-36,12
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-17,-45,-17,4,-75,-35,10
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-18,-70,-56,-48,-85,-85,35
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-19,-38,1,2,-69,-55,22
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-20,-36,0,42,-66,-55,22
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-21,-37,0,42,-67,-55,22
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-22,-40,-9,35,-67,-53,23
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-23,-41,-10,55,-63,-27,11
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-24,-40,-17,66,-67,-26,7
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-25,-35,-8,31,-68,-55,21
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-26,-35,-6,27,-66,-52,20
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-27,-34,-5,32,-67,-53,21
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-28,-39,-9,-12,-68,-52,22
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-29,-40,-13,-3,-68,-51,23
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-30,-40,-12,37,-61,-18,10
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-05-31,-39,-15,52,-67,-16,7
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-01,-33,-5,54,-65,-50,20
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-02,-35,-5,35,-64,-49,20
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-03,-34,-6,51,-65,-51,21
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-04,-32,-3,57,-64,-50,20
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-05,-36,-12,29,-66,-50,21
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-06,-36,-11,88,-60,-18,9
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-07,-34,-15,105,-66,-16,6
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-08,-31,-9,64,-65,-49,19
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-09,-32,-7,55,-64,-48,19
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-10,-32,-8,36,-66,-50,20
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-12,-31,-9,61,-63,-47,19
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-13,-32,-11,102,-58,-12,8
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-14,-31,-15,120,-64,-12,5
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-15,-28,-7,79,-63,-48,18
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-16,-28,-3,80,-60,-47,18
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-17,-28,-6,85,-62,-48,18
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-18,-27,0,87,-62,-47,18
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-19,-30,-6,80,-62,-47,17
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-20,-32,-7,98,-58,-10,6
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-21,-31,-11,108,-64,-7,4
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-22,-30,-9,60,-63,-49,18
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-23,-31,-7,37,-62,-48,19
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-24,-24,-1,83,-61,-47,17
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-25,-24,1,91,-60,-46,17
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-26,-26,-5,93,-59,-46,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-27,-29,-8,102,-54,-10,6
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-28,-27,-11,141,-61,-4,3
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-29,-20,-1,87,-62,-47,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-06-30,-9,24,99,-57,-46,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-01,-48,-41,196,-69,-74,22
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-02,-18,9,79,-61,-49,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-03,-23,0,89,-62,-52,17
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-04,-28,-10,119,-58,-12,5
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-05,-26,-14,125,-61,-9,3
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-06,-21,-4,87,-62,-48,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-07,-22,-2,82,-60,-46,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-08,-21,-3,75,-62,-47,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-09,-20,0,75,-60,-46,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-10,-24,-7,61,-61,-45,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-11,-27,-8,66,-58,-8,7
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-12,-24,-11,144,-61,-7,3
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-13,-21,-6,88,-62,-46,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-14,-21,-2,99,-61,-46,15
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-15,-20,-2,105,-62,-46,15
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-16,-22,0,33,-62,-45,17
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-17,-22,-2,95,-61,-44,15
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-18,-26,-9,118,-56,-7,4
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-19,-29,-14,78,-63,-10,4
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-20,-20,0,106,-62,-45,15
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-21,-20,1,101,-61,-44,15
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-22,-23,-5,33,-63,-46,17
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-23,-19,4,101,-61,-44,15
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-24,-22,-3,97,-60,-43,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-25,-25,-8,131,-56,-7,4
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-26,-23,-10,128,-61,-7,2
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-28,-20,3,95,-60,-44,15
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-29,-18,3,93,-60,-46,15
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-30,-15,11,97,-57,-45,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-07-31,-17,3,109,-57,-46,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-01,-25,-8,123,-52,-11,2
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-02,-19,-4,55,-60,-15,3
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-04,-21,2,23,-60,-46,16
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-05,-14,5,115,-58,-46,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-06,-15,5,109,-58,-45,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-07,-20,-4,103,-57,-44,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-08,-22,-8,141,-51,-6,2
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-09,-20,-10,131,-56,-7,1
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-10,-17,-3,93,-60,-46,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-11,-18,3,92,-59,-44,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-12,-16,1,109,-58,-45,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-13,-16,3,103,-58,-44,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-14,-19,-4,101,-57,-44,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-15,-21,-8,139,-50,-8,1
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-16,-20,-8,104,-55,-8,2
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-17,-19,-5,67,-60,-46,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-18,-17,0,92,-58,-43,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-19,-16,-1,105,-58,-44,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-20,-14,2,101,-57,-43,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-21,-19,-5,89,-57,-43,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-22,-21,-10,126,-52,-6,1
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-23,-20,-11,111,-56,-6,0
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-24,-18,-6,87,-59,-45,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-25,-16,0,98,-57,-43,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-26,-17,-4,50,-59,-44,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-27,-14,2,84,-56,-43,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-29,-19,-5,100,-52,-5,2
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-30,-16,-8,139,-53,-6,0
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-08-31,-15,-2,96,-56,-45,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-01,-15,1,85,-55,-43,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-03,-13,2,88,-54,-43,12
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-04,-14,-1,81,-54,-44,12
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-05,-20,-6,90,-53,-10,1
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-06,-10,-3,140,-55,-12,-2
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-08,-13,9,32,-55,-45,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-09,-17,-2,45,-57,-44,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-10,-15,2,56,-56,-43,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-11,-17,-6,70,-55,-41,12
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-12,-16,-4,120,-49,-2,3
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-13,-16,-7,95,-55,-6,3
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-14,-18,-6,65,-57,-41,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-15,-17,-3,63,-56,-39,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-16,-17,-4,77,-57,-41,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-17,-16,-2,66,-55,-40,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-18,-18,-8,46,-55,-39,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-19,-17,-5,83,-52,-2,4
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-20,-16,-7,99,-56,-4,2
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-21,-20,-8,56,-58,-42,14
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-22,-20,-4,55,-57,-40,13
CA,Canada,Ontario,Regional Municipality of Peel,,,,ChIJq4fryTA8K4gRo-ZoPr8z7Ds,2020-09-23,-20,-4,68,-59,-40,14
